,Sample_ID,Run_ID,Release_version,Sex,Body_site
2670,SRS483399,SRR996508,2.0,male ,antecubital fossa 
2671,SRS483399,SRR996543,2.0,male ,antecubital fossa 
2672,SRS483399,SRR996578,2.0,male ,antecubital fossa 
2673,SRS483399,SRR996613,2.0,male ,antecubital fossa 
2686,SRS483416,SRR996657,2.0,male ,antecubital fossa 
2687,SRS483416,SRR996745,2.0,male ,antecubital fossa 
2688,SRS483417,SRR996658,2.0,male ,antecubital fossa 
2689,SRS483417,SRR996746,2.0,male ,antecubital fossa 
2696,SRS483421,SRR996661,2.0,male ,antecubital fossa 
2697,SRS483421,SRR996749,2.0,male ,antecubital fossa 
2702,SRS483424,SRR996665,2.0,male ,antecubital fossa 
2703,SRS483424,SRR996753,2.0,male ,antecubital fossa 
2704,SRS483425,SRR996666,2.0,male ,antecubital fossa 
2705,SRS483425,SRR996754,2.0,male ,antecubital fossa 
2708,SRS483427,SRR996668,2.0,male ,antecubital fossa 
2709,SRS483427,SRR996756,2.0,male ,antecubital fossa 
2710,SRS483428,SRR996669,2.0,male ,antecubital fossa 
2711,SRS483428,SRR996757,2.0,male ,antecubital fossa 
2726,SRS483436,SRR996677,2.0,male ,antecubital fossa 
2727,SRS483436,SRR996765,2.0,male ,antecubital fossa 
2728,SRS483437,SRR996678,2.0,male ,antecubital fossa 
2729,SRS483437,SRR996766,2.0,male ,antecubital fossa 
2732,SRS483439,SRR996680,2.0,male ,antecubital fossa 
2733,SRS483439,SRR996768,2.0,male ,antecubital fossa 
2740,SRS483443,SRR996684,2.0,male ,antecubital fossa 
2741,SRS483443,SRR996772,2.0,male ,antecubital fossa 
2748,SRS483447,SRR996688,2.0,male ,antecubital fossa 
2749,SRS483447,SRR996776,2.0,male ,antecubital fossa 
2770,SRS483458,SRR996699,2.0,male ,antecubital fossa 
2771,SRS483458,SRR996787,2.0,male ,antecubital fossa 
2776,SRS483461,SRR996702,2.0,male ,antecubital fossa 
