,Sample ID,Run ID,Release version,Sample ID,Sex,Body site
655,SRS452078,SRR921014,2.0,,,
656,SRS452079,SRR920952,2.0,,,
657,SRS452079,SRR921015,2.0,,,
658,SRS452080,SRR920953,2.0,,,
659,SRS452080,SRR921016,2.0,,,
660,SRS452081,SRR920955,2.0,,,
661,SRS452081,SRR921018,2.0,,,
662,SRS452082,SRR920954,2.0,,,
663,SRS452082,SRR921017,2.0,,,
664,SRS452083,SRR920956,2.0,,,
665,SRS452083,SRR921019,2.0,,,
666,SRS452084,SRR920958,2.0,,,
667,SRS452084,SRR921021,2.0,,,
668,SRS452085,SRR920957,2.0,,,
669,SRS452085,SRR921020,2.0,,,
670,SRS452086,SRR920959,2.0,,,
671,SRS452086,SRR921022,2.0,,,
672,SRS452087,SRR920960,2.0,,,
673,SRS452087,SRR921023,2.0,,,
674,SRS452088,SRR920961,2.0,,,
675,SRS452088,SRR921024,2.0,,,
676,SRS452089,SRR921026,2.0,,,
677,SRS452089,SRR921089,2.0,,,
678,SRS452090,SRR921025,2.0,,,
679,SRS452090,SRR921088,2.0,,,
680,SRS452091,SRR921027,2.0,,,
681,SRS452091,SRR921090,2.0,,,
682,SRS452092,SRR921029,2.0,,,
683,SRS452092,SRR921092,2.0,,,
684,SRS452093,SRR921028,2.0,,,
685,SRS452093,SRR921091,2.0,,,
686,SRS452094,SRR921030,2.0,,,
687,SRS452094,SRR921093,2.0,,,
688,SRS452095,SRR921031,2.0,,,
689,SRS452095,SRR921094,2.0,,,
690,SRS452096,SRR921032,2.0,,,
691,SRS452096,SRR921095,2.0,,,
692,SRS452097,SRR921034,2.0,,,
693,SRS452097,SRR921097,2.0,,,
694,SRS452098,SRR921033,2.0,,,
695,SRS452098,SRR921096,2.0,,,
696,SRS452099,SRR921035,2.0,,,
697,SRS452099,SRR921098,2.0,,,
698,SRS452100,SRR921036,2.0,,,
699,SRS452100,SRR921099,2.0,,,
700,SRS452101,SRR921037,2.0,,,
701,SRS452101,SRR921100,2.0,,,
702,SRS452102,SRR921038,2.0,,,
703,SRS452102,SRR921101,2.0,,,
704,SRS452103,SRR921039,2.0,,,
705,SRS452103,SRR921102,2.0,,,
706,SRS452104,SRR921040,2.0,,,
707,SRS452104,SRR921103,2.0,,,
708,SRS452105,SRR921041,2.0,,,
709,SRS452105,SRR921104,2.0,,,
710,SRS452106,SRR921042,2.0,,,
711,SRS452106,SRR921105,2.0,,,
712,SRS452107,SRR921043,2.0,,,
713,SRS452107,SRR921106,2.0,,,
714,SRS452108,SRR921044,2.0,,,
715,SRS452108,SRR921107,2.0,,,
716,SRS452109,SRR921045,2.0,,,
717,SRS452109,SRR921108,2.0,,,
718,SRS452110,SRR921046,2.0,,,
719,SRS452110,SRR921109,2.0,,,
720,SRS452111,SRR921048,2.0,,,
721,SRS452111,SRR921111,2.0,,,
722,SRS452112,SRR921047,2.0,,,
723,SRS452112,SRR921110,2.0,,,
724,SRS452113,SRR921049,2.0,,,
725,SRS452113,SRR921112,2.0,,,
726,SRS452114,SRR921050,2.0,,,
727,SRS452114,SRR921113,2.0,,,
728,SRS452115,SRR921051,2.0,,,
729,SRS452115,SRR921114,2.0,,,
730,SRS452116,SRR921052,2.0,,,
731,SRS452116,SRR921115,2.0,,,
732,SRS452117,SRR921053,2.0,,,
733,SRS452117,SRR921116,2.0,,,
734,SRS452118,SRR921054,2.0,,,
735,SRS452118,SRR921117,2.0,,,
736,SRS452119,SRR921055,2.0,,,
737,SRS452119,SRR921118,2.0,,,
738,SRS452120,SRR921056,2.0,,,
739,SRS452120,SRR921119,2.0,,,
740,SRS452121,SRR921057,2.0,,,
741,SRS452121,SRR921120,2.0,,,
742,SRS452122,SRR921058,2.0,,,
743,SRS452122,SRR921121,2.0,,,
744,SRS452123,SRR921059,2.0,,,
745,SRS452123,SRR921122,2.0,,,
746,SRS452124,SRR921060,2.0,,,
747,SRS452124,SRR921123,2.0,,,
748,SRS452125,SRR921061,2.0,,,
749,SRS452125,SRR921124,2.0,,,
750,SRS452126,SRR921062,2.0,,,
751,SRS452126,SRR921125,2.0,,,
752,SRS452127,SRR921063,2.0,,,
753,SRS452127,SRR921126,2.0,,,
754,SRS452128,SRR921064,2.0,,,
755,SRS452128,SRR921127,2.0,,,
756,SRS452129,SRR921065,2.0,,,
757,SRS452129,SRR921128,2.0,,,
758,SRS452130,SRR921066,2.0,,,
759,SRS452130,SRR921129,2.0,,,
760,SRS452131,SRR921067,2.0,,,
761,SRS452131,SRR921130,2.0,,,
762,SRS452132,SRR921068,2.0,,,
763,SRS452132,SRR921131,2.0,,,
764,SRS452133,SRR921069,2.0,,,
765,SRS452133,SRR921132,2.0,,,
766,SRS452134,SRR921070,2.0,,,
767,SRS452134,SRR921133,2.0,,,
768,SRS452135,SRR921071,2.0,,,
769,SRS452135,SRR921134,2.0,,,
770,SRS452136,SRR921072,2.0,,,
771,SRS452136,SRR921135,2.0,,,
772,SRS452137,SRR921074,2.0,,,
773,SRS452137,SRR921137,2.0,,,
774,SRS452138,SRR921073,2.0,,,
775,SRS452138,SRR921136,2.0,,,
776,SRS452139,SRR921075,2.0,,,
777,SRS452139,SRR921138,2.0,,,
778,SRS452140,SRR921077,2.0,,,
779,SRS452140,SRR921140,2.0,,,
780,SRS452141,SRR921076,2.0,,,
781,SRS452141,SRR921139,2.0,,,
782,SRS452142,SRR921078,2.0,,,
783,SRS452142,SRR921141,2.0,,,
784,SRS452143,SRR921079,2.0,,,
785,SRS452143,SRR921142,2.0,,,
786,SRS452144,SRR921080,2.0,,,
787,SRS452144,SRR921143,2.0,,,
788,SRS452145,SRR921081,2.0,,,
789,SRS452145,SRR921144,2.0,,,
790,SRS452146,SRR921082,2.0,,,
791,SRS452146,SRR921145,2.0,,,
792,SRS452147,SRR921083,2.0,,,
793,SRS452147,SRR921146,2.0,,,
794,SRS452148,SRR921084,2.0,,,
795,SRS452148,SRR921147,2.0,,,
796,SRS452149,SRR921085,2.0,,,
797,SRS452149,SRR921148,2.0,,,
798,SRS452150,SRR921086,2.0,,,
799,SRS452150,SRR921149,2.0,,,
800,SRS452152,SRR921087,2.0,,,
801,SRS452152,SRR921150,2.0,,,
802,SRS482334,SRR994404,2.0,,,
803,SRS482334,SRR994474,2.0,,,
804,SRS482335,SRR994405,2.0,,,
805,SRS482335,SRR994475,2.0,,,
806,SRS482336,SRR994406,2.0,,,
807,SRS482336,SRR994476,2.0,,,
808,SRS482337,SRR994407,2.0,,,
809,SRS482337,SRR994477,2.0,,,
810,SRS482338,SRR994408,2.0,,,
811,SRS482338,SRR994478,2.0,,,
812,SRS482339,SRR994409,2.0,,,
813,SRS482339,SRR994479,2.0,,,
814,SRS482340,SRR994410,2.0,,,
815,SRS482340,SRR994480,2.0,,,
816,SRS482341,SRR994411,2.0,,,
817,SRS482341,SRR994481,2.0,,,
818,SRS482342,SRR994412,2.0,,,
819,SRS482342,SRR994482,2.0,,,
820,SRS482343,SRR994413,2.0,,,
821,SRS482343,SRR994483,2.0,,,
822,SRS482344,SRR994414,2.0,,,
823,SRS482344,SRR994484,2.0,,,
824,SRS482345,SRR994415,2.0,,,
825,SRS482345,SRR994485,2.0,,,
826,SRS482346,SRR994416,2.0,,,
827,SRS482346,SRR994486,2.0,,,
828,SRS482347,SRR994417,2.0,,,
829,SRS482347,SRR994487,2.0,,,
830,SRS482348,SRR994418,2.0,,,
831,SRS482348,SRR994488,2.0,,,
832,SRS482349,SRR994419,2.0,,,
833,SRS482349,SRR994489,2.0,,,
834,SRS482350,SRR994420,2.0,,,
835,SRS482350,SRR994490,2.0,,,
836,SRS482351,SRR994421,2.0,,,
837,SRS482351,SRR994491,2.0,,,
838,SRS482352,SRR994422,2.0,,,
839,SRS482352,SRR994492,2.0,,,
840,SRS482353,SRR994423,2.0,,,
841,SRS482353,SRR994493,2.0,,,
842,SRS482354,SRR994424,2.0,,,
843,SRS482354,SRR994494,2.0,,,
844,SRS482355,SRR994425,2.0,,,
845,SRS482355,SRR994495,2.0,,,
846,SRS482356,SRR994426,2.0,,,
847,SRS482356,SRR994496,2.0,,,
848,SRS482357,SRR994427,2.0,,,
849,SRS482357,SRR994497,2.0,,,
850,SRS482358,SRR994428,2.0,,,
851,SRS482358,SRR994498,2.0,,,
852,SRS482359,SRR994429,2.0,,,
853,SRS482359,SRR994499,2.0,,,
854,SRS482360,SRR994431,2.0,,,
855,SRS482360,SRR994501,2.0,,,
856,SRS482361,SRR994430,2.0,,,
857,SRS482361,SRR994500,2.0,,,
858,SRS482362,SRR994432,2.0,,,
859,SRS482362,SRR994502,2.0,,,
860,SRS482363,SRR994433,2.0,,,
861,SRS482363,SRR994503,2.0,,,
862,SRS482364,SRR994434,2.0,,,
863,SRS482364,SRR994504,2.0,,,
864,SRS482365,SRR994435,2.0,,,
865,SRS482365,SRR994505,2.0,,,
866,SRS482366,SRR994436,2.0,,,
867,SRS482366,SRR994506,2.0,,,
868,SRS482367,SRR994437,2.0,,,
869,SRS482367,SRR994507,2.0,,,
870,SRS482368,SRR994438,2.0,,,
871,SRS482368,SRR994508,2.0,,,
872,SRS482369,SRR994439,2.0,,,
873,SRS482369,SRR994509,2.0,,,
874,SRS482370,SRR994440,2.0,,,
875,SRS482370,SRR994510,2.0,,,
876,SRS482371,SRR994441,2.0,,,
877,SRS482371,SRR994511,2.0,,,
878,SRS482372,SRR994442,2.0,,,
879,SRS482372,SRR994512,2.0,,,
880,SRS482373,SRR994443,2.0,,,
881,SRS482373,SRR994513,2.0,,,
882,SRS482374,SRR994444,2.0,,,
883,SRS482374,SRR994514,2.0,,,
884,SRS482375,SRR994445,2.0,,,
885,SRS482375,SRR994515,2.0,,,
886,SRS482376,SRR994446,2.0,,,
887,SRS482376,SRR994516,2.0,,,
888,SRS482377,SRR994447,2.0,,,
889,SRS482377,SRR994517,2.0,,,
890,SRS482378,SRR994448,2.0,,,
891,SRS482378,SRR994518,2.0,,,
892,SRS482379,SRR994449,2.0,,,
893,SRS482379,SRR994519,2.0,,,
894,SRS482380,SRR994450,2.0,,,
895,SRS482380,SRR994520,2.0,,,
896,SRS482381,SRR994451,2.0,,,
897,SRS482381,SRR994521,2.0,,,
898,SRS482382,SRR994452,2.0,,,
899,SRS482382,SRR994522,2.0,,,
900,SRS482383,SRR994453,2.0,,,
901,SRS482383,SRR994523,2.0,,,
902,SRS482384,SRR994454,2.0,,,
903,SRS482384,SRR994524,2.0,,,
904,SRS482385,SRR994455,2.0,,,
905,SRS482385,SRR994525,2.0,,,
906,SRS482386,SRR994456,2.0,,,
907,SRS482386,SRR994526,2.0,,,
908,SRS482387,SRR994457,2.0,,,
909,SRS482387,SRR994527,2.0,,,
910,SRS482388,SRR994458,2.0,,,
911,SRS482388,SRR994528,2.0,,,
912,SRS482389,SRR994459,2.0,,,
913,SRS482389,SRR994529,2.0,,,
914,SRS482390,SRR994460,2.0,,,
915,SRS482390,SRR994530,2.0,,,
916,SRS482391,SRR994461,2.0,,,
917,SRS482391,SRR994531,2.0,,,
918,SRS482392,SRR994462,2.0,,,
919,SRS482392,SRR994532,2.0,,,
920,SRS482393,SRR994463,2.0,,,
921,SRS482393,SRR994533,2.0,,,
922,SRS482394,SRR994464,2.0,,,
923,SRS482394,SRR994534,2.0,,,
924,SRS482395,SRR994465,2.0,,,
925,SRS482395,SRR994535,2.0,,,
926,SRS482396,SRR994466,2.0,,,
927,SRS482396,SRR994536,2.0,,,
928,SRS482397,SRR994467,2.0,,,
929,SRS482397,SRR994537,2.0,,,
930,SRS482398,SRR994468,2.0,,,
931,SRS482398,SRR994538,2.0,,,
932,SRS482399,SRR994469,2.0,,,
933,SRS482399,SRR994539,2.0,,,
934,SRS482400,SRR994470,2.0,,,
935,SRS482400,SRR994540,2.0,,,
936,SRS482401,SRR994471,2.0,,,
937,SRS482401,SRR994541,2.0,,,
938,SRS482402,SRR994472,2.0,,,
939,SRS482402,SRR994542,2.0,,,
940,SRS482403,SRR994473,2.0,,,
941,SRS482403,SRR994543,2.0,,,
942,SRS482404,SRR994544,2.0,,,
943,SRS482404,SRR994627,2.0,,,
944,SRS482405,SRR994545,2.0,,,
945,SRS482405,SRR994628,2.0,,,
946,SRS482406,SRR994547,2.0,,,
947,SRS482406,SRR994630,2.0,,,
948,SRS482407,SRR994546,2.0,,,
949,SRS482407,SRR994629,2.0,,,
950,SRS482408,SRR994548,2.0,,,
951,SRS482408,SRR994631,2.0,,,
952,SRS482409,SRR994549,2.0,,,
953,SRS482409,SRR994632,2.0,,,
954,SRS482410,SRR994550,2.0,,,
955,SRS482410,SRR994633,2.0,,,
956,SRS482411,SRR994551,2.0,,,
957,SRS482411,SRR994634,2.0,,,
958,SRS482412,SRR994552,2.0,,,
959,SRS482412,SRR994635,2.0,,,
960,SRS482413,SRR994554,2.0,,,
961,SRS482413,SRR994637,2.0,,,
962,SRS482414,SRR994553,2.0,,,
963,SRS482414,SRR994636,2.0,,,
964,SRS482415,SRR994556,2.0,,,
965,SRS482415,SRR994639,2.0,,,
966,SRS482416,SRR994555,2.0,,,
967,SRS482416,SRR994638,2.0,,,
968,SRS482417,SRR994558,2.0,,,
969,SRS482417,SRR994641,2.0,,,
970,SRS482418,SRR994557,2.0,,,
971,SRS482418,SRR994640,2.0,,,
972,SRS482419,SRR994559,2.0,,,
973,SRS482419,SRR994642,2.0,,,
974,SRS482420,SRR994560,2.0,,,
975,SRS482420,SRR994643,2.0,,,
976,SRS482421,SRR994562,2.0,,,
977,SRS482421,SRR994645,2.0,,,
978,SRS482422,SRR994561,2.0,,,
979,SRS482422,SRR994644,2.0,,,
980,SRS482423,SRR994563,2.0,,,
981,SRS482423,SRR994646,2.0,,,
982,SRS482424,SRR994564,2.0,,,
983,SRS482424,SRR994647,2.0,,,
984,SRS482425,SRR994565,2.0,,,
985,SRS482425,SRR994648,2.0,,,
986,SRS482426,SRR994567,2.0,,,
987,SRS482426,SRR994650,2.0,,,
988,SRS482427,SRR994566,2.0,,,
989,SRS482427,SRR994649,2.0,,,
990,SRS482428,SRR994568,2.0,,,
991,SRS482428,SRR994651,2.0,,,
992,SRS482429,SRR994570,2.0,,,
993,SRS482429,SRR994653,2.0,,,
994,SRS482430,SRR994569,2.0,,,
995,SRS482430,SRR994652,2.0,,,
996,SRS482431,SRR994571,2.0,,,
997,SRS482431,SRR994654,2.0,,,
998,SRS482432,SRR994572,2.0,,,
999,SRS482432,SRR994655,2.0,,,
1000,SRS482433,SRR994573,2.0,,,
1001,SRS482433,SRR994656,2.0,,,
1002,SRS482434,SRR994574,2.0,,,
1003,SRS482434,SRR994657,2.0,,,
1004,SRS482435,SRR994575,2.0,,,
1005,SRS482435,SRR994658,2.0,,,
1006,SRS482436,SRR994576,2.0,,,
1007,SRS482436,SRR994659,2.0,,,
1008,SRS482437,SRR994577,2.0,,,
1009,SRS482437,SRR994660,2.0,,,
1010,SRS482438,SRR994578,2.0,,,
1011,SRS482438,SRR994661,2.0,,,
1012,SRS482439,SRR994579,2.0,,,
1013,SRS482439,SRR994662,2.0,,,
1014,SRS482440,SRR994580,2.0,,,
1015,SRS482440,SRR994663,2.0,,,
1016,SRS482441,SRR994581,2.0,,,
1017,SRS482441,SRR994664,2.0,,,
1018,SRS482442,SRR994582,2.0,,,
1019,SRS482442,SRR994665,2.0,,,
1020,SRS482443,SRR994584,2.0,,,
1021,SRS482443,SRR994667,2.0,,,
1022,SRS482444,SRR994583,2.0,,,
1023,SRS482444,SRR994666,2.0,,,
1024,SRS482445,SRR994585,2.0,,,
1025,SRS482445,SRR994668,2.0,,,
1026,SRS482446,SRR994586,2.0,,,
1027,SRS482446,SRR994669,2.0,,,
1028,SRS482447,SRR994587,2.0,,,
1029,SRS482447,SRR994670,2.0,,,
1030,SRS482448,SRR994588,2.0,,,
1031,SRS482448,SRR994671,2.0,,,
1032,SRS482449,SRR994589,2.0,,,
1033,SRS482449,SRR994672,2.0,,,
1034,SRS482450,SRR994590,2.0,,,
1035,SRS482450,SRR994673,2.0,,,
1036,SRS482451,SRR994591,2.0,,,
1037,SRS482451,SRR994674,2.0,,,
1038,SRS482452,SRR994592,2.0,,,
1039,SRS482452,SRR994675,2.0,,,
1040,SRS482453,SRR994593,2.0,,,
1041,SRS482453,SRR994676,2.0,,,
1042,SRS482454,SRR994594,2.0,,,
1043,SRS482454,SRR994677,2.0,,,
1044,SRS482455,SRR994595,2.0,,,
1045,SRS482455,SRR994678,2.0,,,
1046,SRS482456,SRR994596,2.0,,,
1047,SRS482456,SRR994679,2.0,,,
1048,SRS482457,SRR994597,2.0,,,
1049,SRS482457,SRR994680,2.0,,,
1050,SRS482458,SRR994598,2.0,,,
1051,SRS482458,SRR994681,2.0,,,
1052,SRS482459,SRR994599,2.0,,,
1053,SRS482459,SRR994682,2.0,,,
1054,SRS482460,SRR994600,2.0,,,
1055,SRS482460,SRR994683,2.0,,,
1056,SRS482461,SRR994601,2.0,,,
1057,SRS482461,SRR994684,2.0,,,
1058,SRS482462,SRR994602,2.0,,,
1059,SRS482462,SRR994685,2.0,,,
1060,SRS482463,SRR994603,2.0,,,
1061,SRS482463,SRR994686,2.0,,,
1062,SRS482464,SRR994604,2.0,,,
1063,SRS482464,SRR994687,2.0,,,
1064,SRS482465,SRR994606,2.0,,,
1065,SRS482465,SRR994689,2.0,,,
1066,SRS482466,SRR994605,2.0,,,
1067,SRS482466,SRR994688,2.0,,,
1068,SRS482467,SRR994607,2.0,,,
1069,SRS482467,SRR994690,2.0,,,
1070,SRS482468,SRR994608,2.0,,,
1071,SRS482468,SRR994691,2.0,,,
1072,SRS482469,SRR994609,2.0,,,
1073,SRS482469,SRR994692,2.0,,,
1074,SRS482470,SRR994610,2.0,,,
1075,SRS482470,SRR994693,2.0,,,
1076,SRS482471,SRR994611,2.0,,,
1077,SRS482471,SRR994694,2.0,,,
1078,SRS482472,SRR994612,2.0,,,
1079,SRS482472,SRR994695,2.0,,,
1080,SRS482473,SRR994613,2.0,,,
1081,SRS482473,SRR994696,2.0,,,
1082,SRS482474,SRR994614,2.0,,,
1083,SRS482474,SRR994697,2.0,,,
1084,SRS482475,SRR994615,2.0,,,
1085,SRS482475,SRR994698,2.0,,,
1086,SRS482476,SRR994616,2.0,,,
1087,SRS482476,SRR994699,2.0,,,
1088,SRS482477,SRR994618,2.0,,,
1089,SRS482477,SRR994701,2.0,,,
1090,SRS482478,SRR994617,2.0,,,
1091,SRS482478,SRR994700,2.0,,,
1092,SRS482479,SRR994619,2.0,,,
1093,SRS482479,SRR994702,2.0,,,
1094,SRS482480,SRR994620,2.0,,,
1095,SRS482480,SRR994703,2.0,,,
1096,SRS482481,SRR994621,2.0,,,
1097,SRS482481,SRR994704,2.0,,,
1098,SRS482482,SRR994622,2.0,,,
1099,SRS482482,SRR994705,2.0,,,
1100,SRS482483,SRR994623,2.0,,,
1101,SRS482483,SRR994706,2.0,,,
1102,SRS482484,SRR994624,2.0,,,
1103,SRS482484,SRR994707,2.0,,,
1104,SRS482485,SRR994625,2.0,,,
1105,SRS482485,SRR994708,2.0,,,
1106,SRS482486,SRR994626,2.0,,,
1107,SRS482486,SRR994709,2.0,,,
1108,SRS482487,SRR994710,2.0,,,
1109,SRS482487,SRR994799,2.0,,,
1110,SRS482488,SRR994711,2.0,,,
1111,SRS482488,SRR994800,2.0,,,
1112,SRS482489,SRR994712,2.0,,,
1113,SRS482489,SRR994801,2.0,,,
1114,SRS482490,SRR994713,2.0,,,
1115,SRS482490,SRR994802,2.0,,,
1116,SRS482491,SRR994714,2.0,,,
1117,SRS482491,SRR994803,2.0,,,
1118,SRS482492,SRR994715,2.0,,,
1119,SRS482492,SRR994804,2.0,,,
1120,SRS482493,SRR994716,2.0,,,
1121,SRS482493,SRR994805,2.0,,,
1122,SRS482494,SRR994717,2.0,,,
1123,SRS482494,SRR994806,2.0,,,
1124,SRS482495,SRR994719,2.0,,,
1125,SRS482495,SRR994808,2.0,,,
1126,SRS482496,SRR994718,2.0,,,
1127,SRS482496,SRR994807,2.0,,,
1128,SRS482497,SRR994720,2.0,,,
1129,SRS482497,SRR994809,2.0,,,
1130,SRS482498,SRR994721,2.0,,,
1131,SRS482498,SRR994810,2.0,,,
1132,SRS482499,SRR994722,2.0,,,
1133,SRS482499,SRR994811,2.0,,,
1134,SRS482500,SRR994723,2.0,,,
1135,SRS482500,SRR994812,2.0,,,
1136,SRS482501,SRR994724,2.0,,,
1137,SRS482501,SRR994813,2.0,,,
1138,SRS482502,SRR994725,2.0,,,
1139,SRS482502,SRR994814,2.0,,,
1140,SRS482503,SRR994726,2.0,,,
1141,SRS482503,SRR994815,2.0,,,
1142,SRS482504,SRR994727,2.0,,,
1143,SRS482504,SRR994816,2.0,,,
1144,SRS482505,SRR994728,2.0,,,
1145,SRS482505,SRR994817,2.0,,,
1146,SRS482506,SRR994729,2.0,,,
1147,SRS482506,SRR994818,2.0,,,
1148,SRS482507,SRR994730,2.0,,,
1149,SRS482507,SRR994819,2.0,,,
1150,SRS482508,SRR994732,2.0,,,
1151,SRS482508,SRR994821,2.0,,,
1152,SRS482509,SRR994731,2.0,,,
1153,SRS482509,SRR994820,2.0,,,
1154,SRS482510,SRR994733,2.0,,,
1155,SRS482510,SRR994822,2.0,,,
1156,SRS482511,SRR994734,2.0,,,
1157,SRS482511,SRR994823,2.0,,,
1158,SRS482512,SRR994735,2.0,,,
1159,SRS482512,SRR994824,2.0,,,
1160,SRS482513,SRR994736,2.0,,,
1161,SRS482513,SRR994825,2.0,,,
1162,SRS482514,SRR994737,2.0,,,
1163,SRS482514,SRR994826,2.0,,,
1164,SRS482515,SRR994738,2.0,,,
1165,SRS482515,SRR994827,2.0,,,
1166,SRS482516,SRR994740,2.0,,,
1167,SRS482516,SRR994829,2.0,,,
1168,SRS482517,SRR994739,2.0,,,
1169,SRS482517,SRR994828,2.0,,,
1170,SRS482518,SRR994741,2.0,,,
1171,SRS482518,SRR994830,2.0,,,
1172,SRS482519,SRR994742,2.0,,,
1173,SRS482519,SRR994831,2.0,,,
1174,SRS482520,SRR994743,2.0,,,
1175,SRS482520,SRR994832,2.0,,,
1176,SRS482521,SRR994744,2.0,,,
1177,SRS482521,SRR994833,2.0,,,
1178,SRS482522,SRR994746,2.0,,,
1179,SRS482522,SRR994835,2.0,,,
1180,SRS482523,SRR994745,2.0,,,
1181,SRS482523,SRR994834,2.0,,,
1182,SRS482524,SRR994747,2.0,,,
1183,SRS482524,SRR994836,2.0,,,
1184,SRS482525,SRR994748,2.0,,,
1185,SRS482525,SRR994837,2.0,,,
1186,SRS482526,SRR994750,2.0,,,
1187,SRS482526,SRR994839,2.0,,,
1188,SRS482527,SRR994749,2.0,,,
1189,SRS482527,SRR994838,2.0,,,
1190,SRS482528,SRR994752,2.0,,,
1191,SRS482528,SRR994841,2.0,,,
1192,SRS482529,SRR994751,2.0,,,
1193,SRS482529,SRR994840,2.0,,,
1194,SRS482530,SRR994753,2.0,,,
1195,SRS482530,SRR994842,2.0,,,
1196,SRS482531,SRR994754,2.0,,,
1197,SRS482531,SRR994843,2.0,,,
1198,SRS482532,SRR994755,2.0,,,
1199,SRS482532,SRR994844,2.0,,,
1200,SRS482533,SRR994756,2.0,,,
1201,SRS482533,SRR994845,2.0,,,
1202,SRS482534,SRR994758,2.0,,,
1203,SRS482534,SRR994847,2.0,,,
1204,SRS482535,SRR994757,2.0,,,
1205,SRS482535,SRR994846,2.0,,,
1206,SRS482536,SRR994759,2.0,,,
1207,SRS482536,SRR994848,2.0,,,
1208,SRS482537,SRR994760,2.0,,,
1209,SRS482537,SRR994849,2.0,,,
1210,SRS482538,SRR994761,2.0,,,
1211,SRS482538,SRR994850,2.0,,,
1212,SRS482539,SRR994762,2.0,,,
1213,SRS482539,SRR994851,2.0,,,
1214,SRS482540,SRR994763,2.0,,,
1215,SRS482540,SRR994852,2.0,,,
1216,SRS482541,SRR994764,2.0,,,
1217,SRS482541,SRR994853,2.0,,,
1218,SRS482542,SRR994766,2.0,,,
1219,SRS482542,SRR994855,2.0,,,
1220,SRS482543,SRR994765,2.0,,,
1221,SRS482543,SRR994854,2.0,,,
1222,SRS482544,SRR994767,2.0,,,
1223,SRS482544,SRR994856,2.0,,,
1224,SRS482545,SRR994768,2.0,,,
1225,SRS482545,SRR994857,2.0,,,
1226,SRS482546,SRR994769,2.0,,,
1227,SRS482546,SRR994858,2.0,,,
1228,SRS482547,SRR994770,2.0,,,
1229,SRS482547,SRR994859,2.0,,,
1230,SRS482548,SRR994771,2.0,,,
1231,SRS482548,SRR994860,2.0,,,
1232,SRS482549,SRR994772,2.0,,,
1233,SRS482549,SRR994861,2.0,,,
1234,SRS482550,SRR994773,2.0,,,
1235,SRS482550,SRR994862,2.0,,,
1236,SRS482551,SRR994774,2.0,,,
1237,SRS482551,SRR994863,2.0,,,
1238,SRS482552,SRR994776,2.0,,,
1239,SRS482552,SRR994865,2.0,,,
1240,SRS482553,SRR994775,2.0,,,
1241,SRS482553,SRR994864,2.0,,,
1242,SRS482554,SRR994777,2.0,,,
1243,SRS482554,SRR994866,2.0,,,
1244,SRS482555,SRR994778,2.0,,,
1245,SRS482555,SRR994867,2.0,,,
1246,SRS482556,SRR994779,2.0,,,
1247,SRS482556,SRR994868,2.0,,,
1248,SRS482557,SRR994780,2.0,,,
1249,SRS482557,SRR994869,2.0,,,
1250,SRS482558,SRR994781,2.0,,,
1251,SRS482558,SRR994870,2.0,,,
1252,SRS482559,SRR994782,2.0,,,
1253,SRS482559,SRR994871,2.0,,,
1254,SRS482560,SRR994784,2.0,,,
1255,SRS482560,SRR994873,2.0,,,
1256,SRS482561,SRR994783,2.0,,,
1257,SRS482561,SRR994872,2.0,,,
1258,SRS482562,SRR994785,2.0,,,
1259,SRS482562,SRR994874,2.0,,,
1260,SRS482563,SRR994786,2.0,,,
1261,SRS482563,SRR994875,2.0,,,
1262,SRS482564,SRR994787,2.0,,,
1263,SRS482564,SRR994876,2.0,,,
1264,SRS482565,SRR994788,2.0,,,
1265,SRS482565,SRR994877,2.0,,,
1266,SRS482566,SRR994789,2.0,,,
1267,SRS482566,SRR994878,2.0,,,
1268,SRS482567,SRR994790,2.0,,,
1269,SRS482567,SRR994879,2.0,,,
1270,SRS482568,SRR994791,2.0,,,
1271,SRS482568,SRR994880,2.0,,,
1272,SRS482569,SRR994793,2.0,,,
1273,SRS482569,SRR994882,2.0,,,
1274,SRS482570,SRR994792,2.0,,,
1275,SRS482570,SRR994881,2.0,,,
1276,SRS482571,SRR994794,2.0,,,
1277,SRS482571,SRR994883,2.0,,,
1278,SRS482572,SRR994795,2.0,,,
1279,SRS482572,SRR994884,2.0,,,
1280,SRS482573,SRR994796,2.0,,,
1281,SRS482573,SRR994885,2.0,,,
1282,SRS482574,SRR994797,2.0,,,
1283,SRS482574,SRR994886,2.0,,,
1284,SRS482575,SRR994798,2.0,,,
1285,SRS482575,SRR994887,2.0,,,
1286,SRS482588,SRR994912,2.0,,,
1287,SRS482588,SRR994926,2.0,,,
1288,SRS482589,SRR994913,2.0,,,
1289,SRS482589,SRR994927,2.0,,,
1290,SRS482590,SRR994914,2.0,,,
1291,SRS482590,SRR994928,2.0,,,
1292,SRS482591,SRR994915,2.0,,,
1293,SRS482591,SRR994929,2.0,,,
1294,SRS482592,SRR994916,2.0,,,
1295,SRS482592,SRR994930,2.0,,,
1296,SRS482593,SRR994917,2.0,,,
1297,SRS482593,SRR994931,2.0,,,
1298,SRS482594,SRR994918,2.0,,,
1299,SRS482594,SRR994932,2.0,,,
1300,SRS482595,SRR994919,2.0,,,
1301,SRS482595,SRR994933,2.0,,,
1302,SRS482596,SRR994920,2.0,,,
1303,SRS482596,SRR994934,2.0,,,
1304,SRS482597,SRR994921,2.0,,,
